titleType,averageRating,numVotes,movie,tvMiniSeries,tvMovie,tvSeries
tvSeries,6.6,577.0,0.0,0.0,0.0,1.0
movie,6.9,5946.0,1.0,0.0,0.0,0.0
movie,6.8,17455.0,1.0,0.0,0.0,0.0
movie,6.9,487.0,1.0,0.0,0.0,0.0
tvSeries,8.4,35526.0,0.0,0.0,0.0,1.0
movie,6.6,3732.0,1.0,0.0,0.0,0.0
movie,7.3,676.0,1.0,0.0,0.0,0.0
movie,6.9,2689.0,1.0,0.0,0.0,0.0
movie,7.0,51.0,1.0,0.0,0.0,0.0
movie,6.7,378.0,1.0,0.0,0.0,0.0
movie,8.9,25.0,1.0,0.0,0.0,0.0
movie,7.5,34530.0,1.0,0.0,0.0,0.0
movie,6.5,8867.0,1.0,0.0,0.0,0.0
movie,6.8,252.0,1.0,0.0,0.0,0.0
movie,8.9,44.0,1.0,0.0,0.0,0.0
movie,6.6,109.0,1.0,0.0,0.0,0.0
movie,7.1,21902.0,1.0,0.0,0.0,0.0
movie,7.1,116.0,1.0,0.0,0.0,0.0
movie,6.6,32935.0,1.0,0.0,0.0,0.0
movie,6.6,755.0,1.0,0.0,0.0,0.0
movie,8.1,60.0,1.0,0.0,0.0,0.0
tvSeries,6.7,17.0,0.0,0.0,0.0,1.0
tvSeries,6.6,88.0,0.0,0.0,0.0,1.0
movie,6.9,6410.0,1.0,0.0,0.0,0.0
movie,6.5,452.0,1.0,0.0,0.0,0.0
movie,9.0,1038.0,1.0,0.0,0.0,0.0
movie,7.6,32.0,1.0,0.0,0.0,0.0
movie,6.6,513.0,1.0,0.0,0.0,0.0
movie,6.6,1784.0,1.0,0.0,0.0,0.0
movie,6.9,278.0,1.0,0.0,0.0,0.0
tvSeries,6.9,12649.0,0.0,0.0,0.0,1.0
movie,6.5,445.0,1.0,0.0,0.0,0.0
movie,7.5,514.0,1.0,0.0,0.0,0.0
movie,7.3,129.0,1.0,0.0,0.0,0.0
tvSeries,8.0,23575.0,0.0,0.0,0.0,1.0
movie,7.6,73502.0,1.0,0.0,0.0,0.0
tvSeries,7.8,34929.0,0.0,0.0,0.0,1.0
movie,6.8,75.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.6,7802.0,0.0,1.0,0.0,0.0
movie,6.8,6378.0,1.0,0.0,0.0,0.0
movie,7.2,81198.0,1.0,0.0,0.0,0.0
movie,7.2,6035.0,1.0,0.0,0.0,0.0
movie,6.7,4884.0,1.0,0.0,0.0,0.0
movie,7.5,4919.0,1.0,0.0,0.0,0.0
movie,8.3,10.0,1.0,0.0,0.0,0.0
movie,6.8,2157.0,1.0,0.0,0.0,0.0
movie,7.5,11862.0,1.0,0.0,0.0,0.0
movie,7.4,53.0,1.0,0.0,0.0,0.0
movie,6.9,1772.0,1.0,0.0,0.0,0.0
movie,6.8,2138.0,1.0,0.0,0.0,0.0
tvMiniSeries,8.3,1264.0,0.0,1.0,0.0,0.0
movie,6.6,3864.0,1.0,0.0,0.0,0.0
movie,6.7,1607.0,1.0,0.0,0.0,0.0
movie,7.7,20.0,1.0,0.0,0.0,0.0
movie,8.3,16278.0,1.0,0.0,0.0,0.0
tvSeries,7.8,6199.0,0.0,0.0,0.0,1.0
movie,7.4,10767.0,1.0,0.0,0.0,0.0
movie,6.6,300.0,1.0,0.0,0.0,0.0
movie,7.0,10057.0,1.0,0.0,0.0,0.0
tvSeries,8.1,2428.0,0.0,0.0,0.0,1.0
movie,7.2,10207.0,1.0,0.0,0.0,0.0
movie,6.6,8325.0,1.0,0.0,0.0,0.0
movie,7.1,3464.0,1.0,0.0,0.0,0.0
movie,7.1,1777.0,1.0,0.0,0.0,0.0
movie,6.6,10764.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.9,1368.0,0.0,1.0,0.0,0.0
movie,7.6,7362.0,1.0,0.0,0.0,0.0
movie,8.0,125.0,1.0,0.0,0.0,0.0
movie,7.2,14345.0,1.0,0.0,0.0,0.0
movie,6.6,6074.0,1.0,0.0,0.0,0.0
movie,8.5,20070.0,1.0,0.0,0.0,0.0
movie,7.1,2483.0,1.0,0.0,0.0,0.0
tvSeries,8.6,126053.0,0.0,0.0,0.0,1.0
movie,8.2,3103.0,1.0,0.0,0.0,0.0
movie,8.2,21372.0,1.0,0.0,0.0,0.0
movie,8.0,4188.0,1.0,0.0,0.0,0.0
movie,8.1,34050.0,1.0,0.0,0.0,0.0
movie,8.5,12793.0,1.0,0.0,0.0,0.0
tvSeries,9.0,109376.0,0.0,0.0,0.0,1.0
tvSeries,8.5,8955.0,0.0,0.0,0.0,1.0
movie,8.2,23797.0,1.0,0.0,0.0,0.0
movie,8.1,13319.0,1.0,0.0,0.0,0.0
movie,8.7,7617.0,1.0,0.0,0.0,0.0
tvSeries,8.3,8922.0,0.0,0.0,0.0,1.0
tvSeries,7.9,24875.0,0.0,0.0,0.0,1.0
tvSeries,8.3,4687.0,0.0,0.0,0.0,1.0
tvSeries,8.4,33117.0,0.0,0.0,0.0,1.0
tvSeries,8.1,44762.0,0.0,0.0,0.0,1.0
tvSeries,8.5,7380.0,0.0,0.0,0.0,1.0
tvSeries,8.2,88603.0,0.0,0.0,0.0,1.0
tvSeries,8.7,13422.0,0.0,0.0,0.0,1.0
tvSeries,7.9,21128.0,0.0,0.0,0.0,1.0
tvSeries,8.1,66948.0,0.0,0.0,0.0,1.0
movie,7.9,32811.0,1.0,0.0,0.0,0.0
movie,7.9,106446.0,1.0,0.0,0.0,0.0
tvSeries,7.9,64392.0,0.0,0.0,0.0,1.0
tvSeries,8.1,17491.0,0.0,0.0,0.0,1.0
tvSeries,8.4,21353.0,0.0,0.0,0.0,1.0
tvSeries,7.9,7489.0,0.0,0.0,0.0,1.0
movie,8.0,54296.0,1.0,0.0,0.0,0.0
movie,8.0,20976.0,1.0,0.0,0.0,0.0
movie,8.3,27245.0,1.0,0.0,0.0,0.0
movie,7.9,35654.0,1.0,0.0,0.0,0.0
movie,7.9,15418.0,1.0,0.0,0.0,0.0
movie,8.1,106646.0,1.0,0.0,0.0,0.0
tvSeries,8.1,4703.0,0.0,0.0,0.0,1.0
tvSeries,8.7,42097.0,0.0,0.0,0.0,1.0
tvSeries,8.3,8080.0,0.0,0.0,0.0,1.0
tvSeries,8.0,16599.0,0.0,0.0,0.0,1.0
tvSeries,8.5,76572.0,0.0,0.0,0.0,1.0
movie,8.0,73234.0,1.0,0.0,0.0,0.0
movie,8.1,59744.0,1.0,0.0,0.0,0.0
tvSeries,8.3,47688.0,0.0,0.0,0.0,1.0
tvSeries,7.9,51362.0,0.0,0.0,0.0,1.0
tvSeries,8.0,11709.0,0.0,0.0,0.0,1.0
tvSeries,7.9,11146.0,0.0,0.0,0.0,1.0
tvSeries,8.1,16718.0,0.0,0.0,0.0,1.0
movie,8.1,70992.0,1.0,0.0,0.0,0.0
movie,8.1,13217.0,1.0,0.0,0.0,0.0
movie,8.0,96343.0,1.0,0.0,0.0,0.0
tvSeries,8.1,26264.0,0.0,0.0,0.0,1.0
tvSeries,8.1,8474.0,0.0,0.0,0.0,1.0
tvSeries,7.9,36218.0,0.0,0.0,0.0,1.0
tvSeries,8.7,102778.0,0.0,0.0,0.0,1.0
tvSeries,8.1,9440.0,0.0,0.0,0.0,1.0
tvSeries,8.4,97399.0,0.0,0.0,0.0,1.0
movie,7.9,16895.0,1.0,0.0,0.0,0.0
movie,8.2,77132.0,1.0,0.0,0.0,0.0
movie,7.3,92664.0,1.0,0.0,0.0,0.0
tvSeries,7.9,26872.0,0.0,0.0,0.0,1.0
tvSeries,8.4,4602.0,0.0,0.0,0.0,1.0
movie,7.2,125824.0,1.0,0.0,0.0,0.0
movie,8.5,3354.0,1.0,0.0,0.0,0.0
movie,8.3,10900.0,1.0,0.0,0.0,0.0
movie,6.6,84288.0,1.0,0.0,0.0,0.0
tvSeries,8.1,29095.0,0.0,0.0,0.0,1.0
movie,8.4,3193.0,1.0,0.0,0.0,0.0
movie,7.4,3639.0,1.0,0.0,0.0,0.0
tvMiniSeries,8.0,6418.0,0.0,1.0,0.0,0.0
movie,7.5,13676.0,1.0,0.0,0.0,0.0
tvSeries,7.9,73124.0,0.0,0.0,0.0,1.0
movie,7.3,123785.0,1.0,0.0,0.0,0.0
tvSeries,8.3,8358.0,0.0,0.0,0.0,1.0
movie,6.7,57140.0,1.0,0.0,0.0,0.0
movie,7.2,80927.0,1.0,0.0,0.0,0.0
tvSeries,8.4,3144.0,0.0,0.0,0.0,1.0
movie,8.1,59085.0,1.0,0.0,0.0,0.0
tvSeries,8.0,3858.0,0.0,0.0,0.0,1.0
tvSeries,8.3,18662.0,0.0,0.0,0.0,1.0
movie,7.3,87920.0,1.0,0.0,0.0,0.0
tvSeries,8.5,19899.0,0.0,0.0,0.0,1.0
movie,6.5,57523.0,1.0,0.0,0.0,0.0
tvSeries,8.4,11771.0,0.0,0.0,0.0,1.0
movie,6.6,131644.0,1.0,0.0,0.0,0.0
tvSeries,8.3,38709.0,0.0,0.0,0.0,1.0
tvSeries,8.5,56090.0,0.0,0.0,0.0,1.0
movie,6.9,43116.0,1.0,0.0,0.0,0.0
tvSeries,8.1,6366.0,0.0,0.0,0.0,1.0
movie,8.3,15829.0,1.0,0.0,0.0,0.0
movie,6.9,18941.0,1.0,0.0,0.0,0.0
movie,6.5,3535.0,1.0,0.0,0.0,0.0
movie,8.1,26288.0,1.0,0.0,0.0,0.0
tvSeries,8.9,80903.0,0.0,0.0,0.0,1.0
movie,7.2,121249.0,1.0,0.0,0.0,0.0
movie,7.3,63970.0,1.0,0.0,0.0,0.0
movie,7.5,30707.0,1.0,0.0,0.0,0.0
tvSeries,8.1,115339.0,0.0,0.0,0.0,1.0
tvSeries,7.3,33736.0,0.0,0.0,0.0,1.0
movie,6.6,72702.0,1.0,0.0,0.0,0.0
tvSeries,7.6,15013.0,0.0,0.0,0.0,1.0
tvMiniSeries,7.3,6723.0,0.0,1.0,0.0,0.0
movie,6.7,14305.0,1.0,0.0,0.0,0.0
movie,6.7,22238.0,1.0,0.0,0.0,0.0
movie,6.7,6733.0,1.0,0.0,0.0,0.0
movie,6.5,77598.0,1.0,0.0,0.0,0.0
movie,7.4,59706.0,1.0,0.0,0.0,0.0
tvSeries,6.6,14344.0,0.0,0.0,0.0,1.0
movie,7.4,107289.0,1.0,0.0,0.0,0.0
movie,7.0,31503.0,1.0,0.0,0.0,0.0
tvMiniSeries,8.5,6582.0,0.0,1.0,0.0,0.0
movie,8.8,11452.0,1.0,0.0,0.0,0.0
movie,6.6,11997.0,1.0,0.0,0.0,0.0
movie,7.6,33616.0,1.0,0.0,0.0,0.0
movie,7.1,11725.0,1.0,0.0,0.0,0.0
movie,6.8,114390.0,1.0,0.0,0.0,0.0
tvSeries,7.4,3321.0,0.0,0.0,0.0,1.0
movie,6.8,6870.0,1.0,0.0,0.0,0.0
movie,8.4,8080.0,1.0,0.0,0.0,0.0
tvSeries,8.3,48102.0,0.0,0.0,0.0,1.0
movie,7.9,13465.0,1.0,0.0,0.0,0.0
movie,7.2,121574.0,1.0,0.0,0.0,0.0
movie,6.8,131112.0,1.0,0.0,0.0,0.0
movie,6.9,63844.0,1.0,0.0,0.0,0.0
movie,6.9,127058.0,1.0,0.0,0.0,0.0
movie,6.7,92683.0,1.0,0.0,0.0,0.0
tvSeries,6.5,5210.0,0.0,0.0,0.0,1.0
tvSeries,6.9,6906.0,0.0,0.0,0.0,1.0
tvSeries,7.2,43556.0,0.0,0.0,0.0,1.0
tvSeries,8.6,46610.0,0.0,0.0,0.0,1.0
movie,7.0,68931.0,1.0,0.0,0.0,0.0
movie,6.8,63370.0,1.0,0.0,0.0,0.0
tvSeries,7.7,3511.0,0.0,0.0,0.0,1.0
movie,7.5,44313.0,1.0,0.0,0.0,0.0
tvSeries,7.5,26206.0,0.0,0.0,0.0,1.0
movie,7.7,15157.0,1.0,0.0,0.0,0.0
movie,6.8,117077.0,1.0,0.0,0.0,0.0
movie,7.1,11157.0,1.0,0.0,0.0,0.0
tvSeries,8.0,17948.0,0.0,0.0,0.0,1.0
movie,6.9,39518.0,1.0,0.0,0.0,0.0
movie,8.1,69678.0,1.0,0.0,0.0,0.0
movie,7.1,10265.0,1.0,0.0,0.0,0.0
movie,6.5,59297.0,1.0,0.0,0.0,0.0
movie,6.8,21779.0,1.0,0.0,0.0,0.0
movie,7.0,26129.0,1.0,0.0,0.0,0.0
tvSeries,7.7,86216.0,0.0,0.0,0.0,1.0
tvSeries,7.4,4800.0,0.0,0.0,0.0,1.0
tvSeries,6.9,7665.0,0.0,0.0,0.0,1.0
movie,7.4,41192.0,1.0,0.0,0.0,0.0
movie,7.9,54989.0,1.0,0.0,0.0,0.0
tvSeries,7.8,12486.0,0.0,0.0,0.0,1.0
tvSeries,8.8,6854.0,0.0,0.0,0.0,1.0
tvSeries,8.2,3407.0,0.0,0.0,0.0,1.0
movie,7.4,52533.0,1.0,0.0,0.0,0.0
movie,6.6,7389.0,1.0,0.0,0.0,0.0
movie,6.7,102892.0,1.0,0.0,0.0,0.0
tvSeries,7.3,22332.0,0.0,0.0,0.0,1.0
movie,7.7,95073.0,1.0,0.0,0.0,0.0
movie,6.8,4188.0,1.0,0.0,0.0,0.0
tvSeries,8.2,23051.0,0.0,0.0,0.0,1.0
movie,8.4,3215.0,1.0,0.0,0.0,0.0
movie,6.9,6449.0,1.0,0.0,0.0,0.0
movie,7.5,67999.0,1.0,0.0,0.0,0.0
movie,6.5,7814.0,1.0,0.0,0.0,0.0
movie,8.6,4299.0,1.0,0.0,0.0,0.0
movie,6.5,4328.0,1.0,0.0,0.0,0.0
movie,7.1,3436.0,1.0,0.0,0.0,0.0
tvSeries,7.5,10120.0,0.0,0.0,0.0,1.0
tvSeries,7.4,20596.0,0.0,0.0,0.0,1.0
movie,9.2,11754.0,1.0,0.0,0.0,0.0
tvSeries,7.9,6089.0,0.0,0.0,0.0,1.0
tvSeries,6.6,3825.0,0.0,0.0,0.0,1.0
movie,7.7,32402.0,1.0,0.0,0.0,0.0
tvSeries,8.5,60547.0,0.0,0.0,0.0,1.0
tvSeries,8.5,21687.0,0.0,0.0,0.0,1.0
movie,6.5,3733.0,1.0,0.0,0.0,0.0
movie,7.5,44852.0,1.0,0.0,0.0,0.0
movie,7.3,26222.0,1.0,0.0,0.0,0.0
movie,6.8,127483.0,1.0,0.0,0.0,0.0
tvSeries,7.9,3976.0,0.0,0.0,0.0,1.0
movie,6.7,65374.0,1.0,0.0,0.0,0.0
movie,6.9,56177.0,1.0,0.0,0.0,0.0
movie,7.0,90316.0,1.0,0.0,0.0,0.0
movie,8.4,3295.0,1.0,0.0,0.0,0.0
tvSeries,8.4,4728.0,0.0,0.0,0.0,1.0
tvSeries,7.9,17287.0,0.0,0.0,0.0,1.0
tvSeries,6.6,19909.0,0.0,0.0,0.0,1.0
tvSeries,6.9,28610.0,0.0,0.0,0.0,1.0
movie,6.8,10525.0,1.0,0.0,0.0,0.0
movie,7.3,16098.0,1.0,0.0,0.0,0.0
movie,7.3,38550.0,1.0,0.0,0.0,0.0
tvMovie,7.8,4278.0,0.0,0.0,1.0,0.0
movie,7.2,11115.0,1.0,0.0,0.0,0.0
tvSeries,8.6,48914.0,0.0,0.0,0.0,1.0
tvSeries,7.5,26636.0,0.0,0.0,0.0,1.0
movie,7.8,50841.0,1.0,0.0,0.0,0.0
movie,7.4,61927.0,1.0,0.0,0.0,0.0
movie,7.2,20673.0,1.0,0.0,0.0,0.0
movie,7.3,7842.0,1.0,0.0,0.0,0.0
tvSeries,8.5,56466.0,0.0,0.0,0.0,1.0
tvSeries,7.2,30182.0,0.0,0.0,0.0,1.0
tvSeries,7.8,8190.0,0.0,0.0,0.0,1.0
movie,6.6,23183.0,1.0,0.0,0.0,0.0
tvSeries,8.6,62307.0,0.0,0.0,0.0,1.0
movie,7.0,18747.0,1.0,0.0,0.0,0.0
tvSeries,8.9,8630.0,0.0,0.0,0.0,1.0
movie,6.7,39946.0,1.0,0.0,0.0,0.0
movie,7.0,6071.0,1.0,0.0,0.0,0.0
movie,7.9,47994.0,1.0,0.0,0.0,0.0
movie,7.3,12705.0,1.0,0.0,0.0,0.0
tvSeries,7.0,11866.0,0.0,0.0,0.0,1.0
tvSeries,7.6,52729.0,0.0,0.0,0.0,1.0
tvSeries,7.8,15041.0,0.0,0.0,0.0,1.0
tvSeries,6.5,37298.0,0.0,0.0,0.0,1.0
tvSeries,7.4,5553.0,0.0,0.0,0.0,1.0
movie,8.6,4522.0,1.0,0.0,0.0,0.0
movie,7.0,13835.0,1.0,0.0,0.0,0.0
movie,7.3,84467.0,1.0,0.0,0.0,0.0
movie,6.8,4166.0,1.0,0.0,0.0,0.0
tvSeries,8.7,83847.0,0.0,0.0,0.0,1.0
movie,6.7,113548.0,1.0,0.0,0.0,0.0
movie,6.5,23268.0,1.0,0.0,0.0,0.0
movie,7.9,115166.0,1.0,0.0,0.0,0.0
movie,7.5,6084.0,1.0,0.0,0.0,0.0
movie,6.5,10598.0,1.0,0.0,0.0,0.0
movie,7.5,123301.0,1.0,0.0,0.0,0.0
tvSeries,7.9,17112.0,0.0,0.0,0.0,1.0
movie,7.0,6414.0,1.0,0.0,0.0,0.0
movie,8.4,4530.0,1.0,0.0,0.0,0.0
tvSeries,8.5,117745.0,0.0,0.0,0.0,1.0
tvSeries,8.6,47182.0,0.0,0.0,0.0,1.0
movie,7.8,17161.0,1.0,0.0,0.0,0.0
movie,8.7,6019.0,1.0,0.0,0.0,0.0
movie,8.6,6117.0,1.0,0.0,0.0,0.0
movie,7.5,20839.0,1.0,0.0,0.0,0.0
movie,8.0,49406.0,1.0,0.0,0.0,0.0
tvSeries,6.5,8144.0,0.0,0.0,0.0,1.0
tvSeries,8.0,11886.0,0.0,0.0,0.0,1.0
movie,6.6,5257.0,1.0,0.0,0.0,0.0
movie,7.0,58228.0,1.0,0.0,0.0,0.0
movie,8.0,15820.0,1.0,0.0,0.0,0.0
movie,6.8,6008.0,1.0,0.0,0.0,0.0
movie,7.5,10056.0,1.0,0.0,0.0,0.0
movie,6.7,10902.0,1.0,0.0,0.0,0.0
movie,7.8,47316.0,1.0,0.0,0.0,0.0
tvSeries,6.6,20796.0,0.0,0.0,0.0,1.0
movie,6.5,86295.0,1.0,0.0,0.0,0.0
tvSeries,8.2,8485.0,0.0,0.0,0.0,1.0
movie,7.4,13668.0,1.0,0.0,0.0,0.0
movie,7.9,4905.0,1.0,0.0,0.0,0.0
tvSeries,8.6,16878.0,0.0,0.0,0.0,1.0
movie,6.7,4967.0,1.0,0.0,0.0,0.0
movie,7.0,94783.0,1.0,0.0,0.0,0.0
movie,8.8,5117.0,1.0,0.0,0.0,0.0
tvSeries,7.0,26357.0,0.0,0.0,0.0,1.0
tvSeries,7.2,21650.0,0.0,0.0,0.0,1.0
tvSeries,8.0,79137.0,0.0,0.0,0.0,1.0
movie,6.5,63188.0,1.0,0.0,0.0,0.0
movie,7.1,101338.0,1.0,0.0,0.0,0.0
movie,6.6,126713.0,1.0,0.0,0.0,0.0
tvMiniSeries,8.5,78028.0,0.0,1.0,0.0,0.0
movie,7.1,19525.0,1.0,0.0,0.0,0.0
movie,7.2,5638.0,1.0,0.0,0.0,0.0
movie,7.4,75806.0,1.0,0.0,0.0,0.0
movie,6.8,77515.0,1.0,0.0,0.0,0.0
movie,6.9,42501.0,1.0,0.0,0.0,0.0
movie,6.7,84005.0,1.0,0.0,0.0,0.0
movie,7.7,103150.0,1.0,0.0,0.0,0.0
tvSeries,8.7,44989.0,0.0,0.0,0.0,1.0
tvSeries,7.5,14702.0,0.0,0.0,0.0,1.0
tvSeries,7.8,11572.0,0.0,0.0,0.0,1.0
movie,8.1,16900.0,1.0,0.0,0.0,0.0
tvSeries,7.4,3622.0,0.0,0.0,0.0,1.0
tvSeries,6.5,16976.0,0.0,0.0,0.0,1.0
tvSeries,7.8,8178.0,0.0,0.0,0.0,1.0
movie,7.8,9945.0,1.0,0.0,0.0,0.0
tvSeries,6.7,22992.0,0.0,0.0,0.0,1.0
tvSeries,7.5,8516.0,0.0,0.0,0.0,1.0
tvSeries,7.0,21052.0,0.0,0.0,0.0,1.0
movie,7.8,24318.0,1.0,0.0,0.0,0.0
movie,6.8,4555.0,1.0,0.0,0.0,0.0
movie,6.7,3129.0,1.0,0.0,0.0,0.0
tvMovie,7.8,7086.0,0.0,0.0,1.0,0.0
movie,6.7,47306.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.7,8331.0,0.0,1.0,0.0,0.0
movie,6.9,57570.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.8,17270.0,0.0,1.0,0.0,0.0
movie,6.6,110528.0,1.0,0.0,0.0,0.0
movie,6.8,93440.0,1.0,0.0,0.0,0.0
movie,6.7,55169.0,1.0,0.0,0.0,0.0
tvSeries,6.8,6546.0,0.0,0.0,0.0,1.0
tvSeries,7.9,6037.0,0.0,0.0,0.0,1.0
movie,6.8,117270.0,1.0,0.0,0.0,0.0
movie,6.5,3336.0,1.0,0.0,0.0,0.0
movie,7.9,4880.0,1.0,0.0,0.0,0.0
movie,7.3,75260.0,1.0,0.0,0.0,0.0
tvSeries,7.7,27901.0,0.0,0.0,0.0,1.0
movie,7.0,8341.0,1.0,0.0,0.0,0.0
movie,6.8,7480.0,1.0,0.0,0.0,0.0
movie,7.0,33177.0,1.0,0.0,0.0,0.0
movie,6.9,80484.0,1.0,0.0,0.0,0.0
movie,6.7,125585.0,1.0,0.0,0.0,0.0
movie,6.9,27346.0,1.0,0.0,0.0,0.0
movie,6.5,103333.0,1.0,0.0,0.0,0.0
movie,6.7,74946.0,1.0,0.0,0.0,0.0
movie,6.5,15560.0,1.0,0.0,0.0,0.0
movie,8.0,127960.0,1.0,0.0,0.0,0.0
movie,6.5,5151.0,1.0,0.0,0.0,0.0
movie,6.5,112297.0,1.0,0.0,0.0,0.0
movie,7.7,26407.0,1.0,0.0,0.0,0.0
movie,7.0,105942.0,1.0,0.0,0.0,0.0
movie,7.2,23323.0,1.0,0.0,0.0,0.0
tvSeries,7.9,35242.0,0.0,0.0,0.0,1.0
movie,6.7,105769.0,1.0,0.0,0.0,0.0
movie,7.1,18158.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.2,22893.0,0.0,1.0,0.0,0.0
tvSeries,8.5,20324.0,0.0,0.0,0.0,1.0
movie,6.7,34769.0,1.0,0.0,0.0,0.0
movie,7.9,55986.0,1.0,0.0,0.0,0.0
movie,7.4,39431.0,1.0,0.0,0.0,0.0
movie,7.4,16267.0,1.0,0.0,0.0,0.0
movie,6.7,102244.0,1.0,0.0,0.0,0.0
movie,7.8,9751.0,1.0,0.0,0.0,0.0
tvSeries,8.1,42989.0,0.0,0.0,0.0,1.0
tvSeries,8.6,111984.0,0.0,0.0,0.0,1.0
tvSeries,7.4,14010.0,0.0,0.0,0.0,1.0
movie,7.3,9521.0,1.0,0.0,0.0,0.0
movie,6.6,11600.0,1.0,0.0,0.0,0.0
movie,7.5,7593.0,1.0,0.0,0.0,0.0
movie,7.3,6952.0,1.0,0.0,0.0,0.0
movie,6.7,9364.0,1.0,0.0,0.0,0.0
tvSeries,8.8,68379.0,0.0,0.0,0.0,1.0
movie,8.6,3760.0,1.0,0.0,0.0,0.0
movie,7.2,70159.0,1.0,0.0,0.0,0.0
movie,8.3,4124.0,1.0,0.0,0.0,0.0
movie,6.6,65552.0,1.0,0.0,0.0,0.0
movie,8.6,19425.0,1.0,0.0,0.0,0.0
tvSeries,7.7,25210.0,0.0,0.0,0.0,1.0
movie,7.1,3657.0,1.0,0.0,0.0,0.0
movie,6.5,32563.0,1.0,0.0,0.0,0.0
movie,7.2,34613.0,1.0,0.0,0.0,0.0
tvSeries,7.7,57340.0,0.0,0.0,0.0,1.0
tvMiniSeries,6.6,5728.0,0.0,1.0,0.0,0.0
tvSeries,7.8,27661.0,0.0,0.0,0.0,1.0
tvSeries,8.3,12892.0,0.0,0.0,0.0,1.0
movie,7.9,5861.0,1.0,0.0,0.0,0.0
movie,6.7,12709.0,1.0,0.0,0.0,0.0
movie,7.1,50231.0,1.0,0.0,0.0,0.0
movie,7.6,3040.0,1.0,0.0,0.0,0.0
tvSeries,7.7,41642.0,0.0,0.0,0.0,1.0
movie,6.9,5205.0,1.0,0.0,0.0,0.0
movie,7.1,94580.0,1.0,0.0,0.0,0.0
movie,6.7,46405.0,1.0,0.0,0.0,0.0
movie,7.5,71451.0,1.0,0.0,0.0,0.0
movie,8.4,6902.0,1.0,0.0,0.0,0.0
tvSeries,6.8,10877.0,0.0,0.0,0.0,1.0
tvSeries,7.4,28653.0,0.0,0.0,0.0,1.0
movie,6.5,124652.0,1.0,0.0,0.0,0.0
movie,7.1,116760.0,1.0,0.0,0.0,0.0
movie,8.1,9945.0,1.0,0.0,0.0,0.0
movie,8.2,93883.0,1.0,0.0,0.0,0.0
tvSeries,8.0,6236.0,0.0,0.0,0.0,1.0
movie,8.6,24169.0,1.0,0.0,0.0,0.0
movie,7.9,3832.0,1.0,0.0,0.0,0.0
tvSeries,7.6,29498.0,0.0,0.0,0.0,1.0
tvSeries,7.8,83729.0,0.0,0.0,0.0,1.0
movie,7.6,73004.0,1.0,0.0,0.0,0.0
movie,6.7,82325.0,1.0,0.0,0.0,0.0
movie,7.6,16130.0,1.0,0.0,0.0,0.0
movie,6.8,9631.0,1.0,0.0,0.0,0.0
tvSeries,8.5,33087.0,0.0,0.0,0.0,1.0
movie,7.2,3992.0,1.0,0.0,0.0,0.0
movie,7.6,26457.0,1.0,0.0,0.0,0.0
movie,6.9,4326.0,1.0,0.0,0.0,0.0
movie,7.2,20031.0,1.0,0.0,0.0,0.0
tvSeries,8.1,69271.0,0.0,0.0,0.0,1.0
movie,8.1,84851.0,1.0,0.0,0.0,0.0
movie,7.3,3380.0,1.0,0.0,0.0,0.0
movie,8.1,35527.0,1.0,0.0,0.0,0.0
movie,8.3,7183.0,1.0,0.0,0.0,0.0
movie,7.0,12340.0,1.0,0.0,0.0,0.0
movie,6.7,45604.0,1.0,0.0,0.0,0.0
tvSeries,8.0,17585.0,0.0,0.0,0.0,1.0
movie,7.0,14751.0,1.0,0.0,0.0,0.0
movie,8.0,11387.0,1.0,0.0,0.0,0.0
tvSeries,6.7,17352.0,0.0,0.0,0.0,1.0
tvSeries,8.2,23129.0,0.0,0.0,0.0,1.0
movie,6.8,33622.0,1.0,0.0,0.0,0.0
movie,6.7,8110.0,1.0,0.0,0.0,0.0
tvSeries,8.3,27205.0,0.0,0.0,0.0,1.0
movie,6.7,21156.0,1.0,0.0,0.0,0.0
movie,7.3,9161.0,1.0,0.0,0.0,0.0
movie,7.5,94994.0,1.0,0.0,0.0,0.0
movie,7.5,114460.0,1.0,0.0,0.0,0.0
movie,6.8,60463.0,1.0,0.0,0.0,0.0
movie,8.2,4097.0,1.0,0.0,0.0,0.0
movie,6.9,28139.0,1.0,0.0,0.0,0.0
movie,7.5,11512.0,1.0,0.0,0.0,0.0
movie,7.1,11299.0,1.0,0.0,0.0,0.0
tvSeries,7.5,7616.0,0.0,0.0,0.0,1.0
movie,7.0,4598.0,1.0,0.0,0.0,0.0
tvSeries,8.7,63282.0,0.0,0.0,0.0,1.0
movie,6.5,63870.0,1.0,0.0,0.0,0.0
movie,7.2,20386.0,1.0,0.0,0.0,0.0
movie,7.8,43392.0,1.0,0.0,0.0,0.0
movie,7.7,78627.0,1.0,0.0,0.0,0.0
tvSeries,7.3,46163.0,0.0,0.0,0.0,1.0
movie,6.8,110388.0,1.0,0.0,0.0,0.0
movie,6.7,9954.0,1.0,0.0,0.0,0.0
tvSeries,7.8,3753.0,0.0,0.0,0.0,1.0
movie,6.6,70400.0,1.0,0.0,0.0,0.0
